compound,p0,DeltaH
14029,1.1133339033111613e-12,113.67534932482725
14030,1.7135582224709885e-14,122.03683157164814
14032,9.0750932054446e-13,110.75723629398992
14039,1.8270004583758916e-13,111.59716157002553
14055,9.0750932054446e-13,110.75723629398992
14056,5.5301622366925405e-12,112.83542404879164
14061,5.1572292280975536e-15,138.55853736257023
14062,5.127678140943233e-15,136.70654978053327
14065,4.277506039747179e-13,117.9136625962243
14066,3.9890473782450313e-16,143.6367759100029
14072,6.373301716165062e-11,101.28437112921529
14077,4.3377856548235625e-13,120.17616615252182
14079,1.7287115218303493e-13,126.65233662184815
14085,6.099553541209887e-14,128.65374025703906
14087,7.795678718518903e-13,119.87152654553242
14094,1.1747986701104867e-11,98.4209982603316
14095,1.1998511253570114e-14,128.2330087923533
14096,1.192017923702778e-10,104.88849089256857
14108,1.1998511253570114e-14,128.2330087923533
14114,4.7778543040962205e-11,113.21664894393187
14120,3.0572435955460904e-13,124.27608893684585
14125,3.6010624694968625e-12,116.64863167731939
14126,1.7887230076758344e-11,115.80870640128377
14133,2.0563631715720385e-12,118.59952709835392
14137,9.95307436761996e-12,116.11334600827315
14142,4.708835975383787e-12,106.74915631169488
14149,1.632161932136028e-11,97.46458382389874
14156,9.625096956373712e-14,109.67878026879285
14163,2.9831134790950378e-12,92.3636242996542
14166,6.012742212004253e-16,125.04836255680364
14168,8.359241601895482e-16,138.3471734795127
14172,9.886634752801047e-15,128.44237637398152
14173,1.2525085906457533e-14,115.04465761227489
14187,1.27086685372313e-13,121.51215024451186
14208,3.683772038523288e-18,153.4349952824904
14212,9.863985803279735e-16,136.501064208492
14228,2.9897480801872256e-13,120.25630594416744
14232,6.807425753265111e-17,136.58978047853444
14244,3.184227982481912e-15,142.0489261583642
14246,3.138230327550955e-16,135.5814335261272
14247,8.770297177759712e-13,108.70046450568421
14248,1.5853021544082512e-14,123.14821448960186
14250,5.768957670193295e-17,138.43588974955512
14251,5.685622392165192e-18,131.96839711731815
14252,1.2585239147756163e-12,121.26248993915252
14254,1.240343951194894e-13,114.79499730691553
14257,5.405712847925771e-15,118.85781745116418
14265,7.749029857022583e-15,136.90764998891848
14273,1.9163183900316982e-13,117.16701304412055
14279,1.7209855696038661e-16,133.20665959608425
14292,3.138230327550955e-16,135.5814335261272
14295,5.057175430619198e-12,93.76558933788516
14301,5.496922521455698e-13,119.87061257468754
14304,3.039195425744493e-14,129.60928349956853
14308,3.2358060402055854e-15,144.1205342363771
14311,3.184227982481912e-15,142.0489261583642
14313,1.362766627481576e-10,95.78903693073326
14317,4.620412670678171e-13,106.78208320445155
14321,1.4625453607811624e-14,119.27893776733465
14323,1.72439369457545e-13,128.0938082296246
14331,5.4271187747437756e-15,138.73867521047072
14333,1.1377650785705307e-12,119.30093894805037
14335,1.3569947652681498e-14,134.95675456788396
14342,1.1133339033111613e-12,113.67534932482725
14347,7.53200825456216e-16,139.60233287402966
14349,3.369932204982771e-10,104.32855886515411
14355,6.400926528446151e-13,112.4541991536514
14361,2.829783007750638e-15,136.60067341326214
14369,4.30215753898507e-13,119.76565017826128
14370,5.450276469820577e-13,106.36793141655465
14373,1.3320431840171525e-15,137.22608518902737
14378,1.0688960879456358e-09,90.22937702559338
14381,2.823300355756171e-16,144.65936124777264
14386,1.1443648140444608e-14,134.0533285389574
14387,5.261852552356745e-16,150.95773083786543
14390,3.7506346889538885e-14,134.42146889883773
14392,6.633034914869171e-14,132.04522121383542
14394,1.0157810909244996e-12,112.66630100664749
14396,1.0735692637014777e-13,114.29960705889957
14397,8.138108963436875e-15,119.58357737432405
14400,2.204036886153783e-13,97.82840948213381
14404,5.853464507438502e-13,93.38436444274492
14410,2.619669895912377e-15,132.05701916910314
14417,2.187971541685425e-16,127.43563580788684
14418,4.624719056360024e-16,136.7998255044651
14424,8.359241601895482e-16,138.3471734795127
14428,9.886634752801047e-15,128.44237637398152
14432,1.4709740889960755e-14,121.13092534937162
14433,9.466683173127828e-17,134.04235292432259
14434,1.1443357347886834e-15,128.06115147884128
14435,1.449725183788823e-15,114.66343271713467
14438,6.10087214913113e-15,131.51585518904065
14441,5.404009676375556e-13,121.80365391921502
14442,9.782494184253466e-15,149.7748536030367
14443,1.7682649506005257e-16,164.2226035869543
14444,5.261852552356745e-16,150.95773083786543
14454,1.1181596029963328e-14,124.84517734926337
14461,6.354269827624939e-16,142.06142547940445
14467,4.9149421667066515e-17,147.1396640268371
14476,5.768555853910571e-13,108.40005684649212
14482,6.317859659844306e-16,140.20943789736745
14484,2.0960103227030584e-14,128.08361666066943
14485,2.5336640815904617e-13,122.10241521518812
14488,6.1861760555604965e-15,123.2978293742158
14490,1.0759816573272214e-14,124.51897954539163
14492,2.0003450606832194e-15,135.1582878346408
14493,3.0372403468148695e-15,140.8953023994971
14494,1.3237013127849715e-16,144.95812254374573
14498,8.066279962158827e-15,136.4512573601082
14503,2.9111001846295403e-16,149.41038286281787
14509,9.817017324667958e-15,123.50993122721187
14510,4.341199417215264e-15,134.0402440036975
14514,3.900552556454505e-11,103.94733397001387
14516,1.6999532305634406e-12,108.01015411426253
14518,1.6753966151048652e-13,101.54266148202554
14522,1.7209855696038661e-16,133.20665959608425
14533,9.605127845987903e-14,123.37441466236662
14540,5.344625822520887e-14,123.679054269356
14541,3.041038198442493e-11,105.42286259076988
14542,5.496922521455698e-13,119.87061257468754
14556,1.1278339317957136e-15,127.5858359067204
14559,2.3643244002070217e-15,136.53950962903815
14562,5.1312994387714395e-11,100.23308197012214
14564,1.7843219202237466e-13,130.15058001793028
14567,1.2434434751240515e-13,117.58855458446197
14570,3.637514197397004e-14,129.67044728379247
14571,2.055279420599935e-15,145.03470783189655
14574,5.735733210385751e-16,134.26855309708733
14586,5.41423407430891e-17,137.58954085124918
14587,3.039195425744493e-14,129.60928349956853
14591,6.330918980355468e-13,119.60557855503976
14604,3.18906331622985e-16,137.6530416041401
14605,9.817017324667958e-15,123.50993122721187
14609,4.8058770481459675e-15,116.20251331893927
14615,4.94779086827681e-13,129.13749858341325
14618,6.779322407119847e-14,135.9688168738853
14619,1.1377650785705307e-12,119.30093894805037
14626,6.681391940311552e-15,129.50132424164832
14632,6.633034914869171e-14,132.04522121383542
14634,1.0157810909244996e-12,112.66630100664749
14636,8.99343551090265e-18,159.42511337342754
14642,1.1774746497943756e-15,146.50780748746027
14650,1.790130701789517e-13,129.67278425245945
14652,3.7506346889538885e-14,134.42146889883773
14668,3.138230327550955e-16,135.5814335261272
14672,4.8763177268178024e-14,122.67000595117625
14676,3.696455025580631e-15,127.95397626660075
14679,1.0157810909244996e-12,112.66630100664749
14682,1.1587059551629238e-15,144.4361994094474
14685,1.790130701789517e-13,129.67278425245945
14690,9.96090726524593e-14,129.97742385944883
14691,6.410497227816387e-16,142.8888514343998
14692,9.817017324667958e-15,123.50993122721187
14697,7.550788890860316e-15,135.26139417487335
14704,9.280531964002293e-14,125.68279487321388
14708,9.888974032134964e-11,107.63536963776491
14709,2.773670678330536e-14,124.6096173569645
14712,3.2670479372435654e-13,116.98216009743804
14713,6.290593343578084e-14,129.03960987293135
14719,3.517359489075592e-15,130.93005256760154
14723,3.12024816817465e-16,133.72944594409023
14727,4.251795567504323e-14,124.94885112212022
14728,3.968991035283535e-12,105.31132051755483
14731,3.0991206819273947e-15,140.68957063150526
14733,4.224713185903975e-15,134.3828824400118
14737,7.70462767000737e-15,135.05566240688154
14765,2.2053208175641933e-11,108.02557561818942
14767,2.449196058391065e-12,108.38479933261392
14773,9.605127845987903e-14,123.37441466236662
14774,4.186142315847667e-15,127.43723480661527
14775,2.378898123349753e-16,144.65348293675632
14776,4.3379388931010523e-16,147.02825686679927
14778,3.355818820988864e-13,115.216117623086
14789,1.316116462251805e-16,143.10613496170876
14794,3.72914343315062e-14,132.56948131680073
14798,3.350622386495154e-10,102.47657128311715
14799,2.6065971925217055e-11,109.40679741258677
14805,1.1384974606931023e-11,108.01492004812181
14809,8.851507775433653e-16,139.13156708639008
14811,1.893294661339119e-12,96.35764679523707
14816,7.795678718518903e-13,119.87152654553242
14822,8.298472893951592e-13,123.75563955750685
14828,6.294642613670836e-13,117.7535909730028
14830,3.72914343315062e-14,132.56948131680073
14831,1.0247638233187108e-11,117.28180605684749
14836,5.101896930132924e-11,98.38109438808516
14856,5.978289008300368e-16,123.19637497476667
14859,1.263584746317224e-13,119.66016266247489
14874,3.72914343315062e-14,132.56948131680073
14877,3.6040310275998813e-16,143.41311153736513
14889,5.465424980949457e-13,118.01862499265057
14893,1.1378075673407611e-14,132.20134095692043
14894,8.851507775433653e-16,139.13156708639008
14895,2.3507767463562192e-15,134.6875220470012
14897,5.101896930132924e-11,98.38109438808516
14898,3.2834053421352095e-13,111.29252196303614
14905,1.774097698991038e-13,128.2985924358933
14907,4.277506039747179e-13,117.9136625962243
14912,4.7504770472968405e-11,111.36466136189489
14921,3.926184565948736e-15,127.29185186979863
14923,5.4271187747437756e-15,138.73867521047072
14924,1.316116462251805e-16,143.10613496170876
14932,9.605127845987903e-14,123.37441466236662
14941,6.187633876198056e-15,139.20094615029728
14942,3.2358060402055854e-15,144.1205342363771
14943,3.029157083620073e-13,107.42324524076894
14946,6.740476674568622e-14,134.11682929184832
14953,1.764271430796601e-14,123.20529162022248
14954,3.72914343315062e-14,132.56948131680073
14955,3.675274220967985e-15,126.10198868456376
14960,3.12024816817465e-16,133.72944594409023
14965,4.919439869571303e-13,127.28551100137626
14970,7.972090545405939e-13,124.21203218631713
14972,1.1520665332654688e-15,142.5842118274104
14973,1.764271430796601e-14,123.20529162022248
14975,1.3492191421956053e-14,133.104766985847
14976,9.903830950482323e-14,128.1254362774119
14979,4.316324206776007e-15,132.1882564216605
14983,1.7515023971538348e-13,125.74918859240958
14989,8.991293753132713e-14,122.18455147713176
15003,5.760024526829676e-14,125.69634340958625
15004,3.7069536216071155e-16,138.6077709845372
15007,1.9571806491107517e-15,131.23469217459092
15011,1.1337451756587887e-17,153.41300575826756
15018,5.685622392165192e-18,131.96839711731815
15023,1.3225181121845223e-15,127.84078225260222
15035,1.7255681282693634e-14,129.7081913385661
15036,5.865275342946282e-12,101.17191508515532
15038,3.844350818039807e-14,110.38024334664696
15043,9.52128810066083e-17,131.65931162103666
15045,2.1721468819387323e-15,125.74450389475105
15052,2.6978044887429777e-14,121.12265797612866
15058,2.7978633348792324e-12,92.21824136283759
15066,2.216686145056332e-14,134.063984109025
15075,2.838872164311514e-11,98.68573399507456
15076,1.362817518723717e-12,108.68943893960332
15077,3.2858732474143112e-12,98.30450909993432
15082,5.344625822520887e-14,123.679054269356
15087,2.3643244002070217e-15,136.53950962903815
15091,1.2193006022695845e-12,117.7642465430704
15092,9.485478099608982e-14,124.69447267254003
15097,7.488849608216758e-16,137.7503452919927
15107,5.278048559374726e-14,124.99911227952941
15109,1.6814234676810545e-14,128.06193552452095
15112,1.864402350027938e-10,102.78121089010652
15116,3.490133027099869e-14,104.43935854636685
15117,4.8243698582086314e-14,115.88618188703892
15118,1.9690156580979673e-14,124.199503648695
15119,2.3801525187997707e-13,118.2183022032137
15122,8.908250067931183e-15,129.69753576849845
15126,3.0372403468148695e-15,140.8953023994971
15131,4.617557749117268e-13,124.06027916449624
15136,2.973614199392881e-14,125.68568783951865
15154,2.1146749771478177e-14,111.2159366748853
15157,1.4320614224055754e-13,102.36732924418297
15171,3.3752846289435017e-15,129.96850721399306
15175,5.469743587047715e-15,126.8950283989339
15176,6.929456789597499e-15,113.49730963722729
15178,1.867293826167084e-13,115.5207572300754
15183,3.3265270718495863e-16,123.50101458175607
15184,2.2201239733214204e-17,146.80353044899388
15192,2.1579660688451356e-11,102.39998599496629
15193,1.388792720751417e-13,115.31141356991728
15194,1.678777148771057e-12,109.33021212443593
15198,1.281252501407093e-13,111.44213684765005
15199,2.9398413026755683e-12,107.3793167034014
15202,1.6358295269288328e-12,107.68395631039078
15204,8.008130492336301e-13,100.3765384021182
15222,2.0563631715720385e-12,118.59952709835392
15228,3.693548266886501e-13,114.08989841542507
15229,6.50921168957504e-14,131.09638166123705
15230,2.2266903880806886e-10,93.12607408993466
15236,2.0124410834910656e-14,128.12309930874488
15241,1.2263274977522163e-12,119.61623412510735
15257,1.6571345232698114e-15,121.59444289228394
15268,3.7506346889538885e-14,134.42146889883773
15269,3.72914343315062e-14,132.56948131680073
15279,7.731277872605326e-16,144.966337823429
15286,2.0054076951534408e-16,143.7177511443545
15288,4.425785147391956e-14,132.57535962781702
15297,1.335414426245199e-16,145.7855484987411
15298,2.129502968192629e-14,134.52037673783528
15310,9.96090726524593e-14,129.97742385944883
15312,9.817017324667958e-15,123.50993122721187
15313,4.341199417215264e-15,134.0402440036975
15315,9.760765503830482e-15,121.65794364517491
15317,3.546583542160474e-16,141.34150345935223
15319,2.4017522914641046e-15,132.4928960286499
15323,1.1780955333995642e-12,120.07262675391765
15328,6.504644587058553e-14,110.73772813645968
15333,5.471037784563388e-11,106.08802166271732
15339,7.89730212062654e-14,121.24164280012975
15341,1.209390613257252e-12,101.86272259294182
15342,5.348066171040936e-13,112.39303536942747
15348,1.9701809352412992e-17,139.97681410233238
15352,7.53945524203594e-11,94.24168895568567
15356,1.0271154046491967e-11,99.22101966412077
15363,5.969224584132416e-15,127.59225952899075
15370,4.746137995124388e-16,138.44608131851027
15379,4.666862122041928e-18,140.0372765207838
15382,3.3265270718495863e-16,123.50101458175607
15384,3.3721014384631073e-09,93.04253996522554
15385,9.029537458997907e-10,83.01683383998108
15401,4.624719056360024e-16,136.7998255044651
15403,9.886634752801047e-15,128.44237637398152
15413,2.1172217829372475e-12,119.76798714692826
15415,2.2235275753506754e-12,102.4439145323338
15428,2.556195475209313e-10,98.32651028065004
15429,5.479052708816068e-12,113.67768629349423
15432,1.1780955333995642e-12,120.07262675391765
15448,6.844771195982504e-11,88.30080415540556
15453,2.6977037455256365e-12,108.2222559672586
15457,2.6781789324591575e-11,110.76615293944572
15458,3.2373913867433477e-10,104.78495149396439
15462,4.631809067257684e-11,92.44020958780506
15465,1.27086685372313e-13,121.51215024451186
15471,1.932116137815546e-11,104.67712700951103
15472,2.6321613233501656e-12,109.65645771794613
15474,1.9042058211288226e-12,98.20963437727403
15478,5.457213140693153e-16,134.95371623344442
15491,1.7297803413372045e-13,109.37414066180345
15502,7.031023191358647e-14,119.96480226946429
15504,6.929456789597499e-15,113.49730963722729
15508,2.737244516291648e-11,114.68974859949559
15510,4.754215590686735e-13,125.22873921307058
15512,2.6071960428544004e-14,119.06588618782298
15514,4.678434408773994e-13,123.15713113505767
15517,4.012903800855048e-17,148.35087842404147
15521,2.2200410679689745e-15,133.90312844012382
15523,8.31134288221558e-16,136.49518589747572
15524,3.989909734716801e-17,146.4988908420045
15533,8.078789845576343e-18,149.19080370007708
15542,7.164808775239105e-14,116.67861293673978
15544,1.5143702598021097e-11,113.142400624448
15545,1.1780955333995642e-12,120.07262675391765
15550,4.021853092640838e-11,108.69835558505912
15557,1.3559276736074816e-12,121.09267671670827
15562,9.745965998719941e-14,126.05382819939896
15565,1.9688802443456168e-11,101.39093767678654
15568,1.5143702598021097e-11,113.142400624448
15572,3.2373913867433477e-10,104.78495149396439
15575,8.01803413547419e-13,126.06401976835411
15581,5.51062878665689e-12,115.52967387553119
15589,1.1052000616020127e-08,93.41068032510586
15599,1.8672240964336828e-11,102.62035522120534
15600,5.1312994387714395e-11,100.23308197012214
15603,6.990474152621572e-12,105.21241267855726
15612,6.929456789597499e-15,113.49730963722729
15614,9.275238786465083e-13,114.6808319540398
15618,1.263584746317224e-13,119.66016266247489
15620,9.029537458997907e-10,83.01683383998108
15621,7.024476134719951e-11,89.94705996945073
15631,5.1312994387714395e-11,100.23308197012214
15632,3.991864545822697e-12,107.16330809959179
15639,9.886634752801047e-15,128.44237637398152
15642,6.10087214913113e-15,131.51585518904065
15645,6.012742212004253e-16,125.04836255680364
15652,2.619669895912377e-15,132.05701916910314
15653,2.0379569549648905e-16,138.9872452985728
15659,1.2282293923183044e-15,132.35578046507624
15662,3.326402850453563e-14,110.600612572886
15667,5.978289008300368e-16,123.19637497476667
15674,4.571700601167852e-14,120.19544833152112
15678,5.469743587047715e-15,126.8950283989339
15685,4.598219269390313e-16,134.94783792242814
15690,4.476412316007831e-13,103.28383980836944
15698,1.867293826167084e-13,115.5207572300754
15711,3.165752194284243e-10,100.4444458531797
15715,4.30215753898507e-13,119.76565017826128
15718,4.277506039747179e-13,117.9136625962243
15719,2.3801525187997707e-13,118.2183022032137
15724,3.041896644180257e-10,96.53568648283704
15731,9.809297576893013e-13,109.6458533760362
15736,7.795678718518903e-13,119.87152654553242
15740,7.795678718518903e-13,119.87152654553242
15742,6.735176207217986e-12,120.25275144067265
15746,4.3377856548235625e-13,120.17616615252182
15748,3.693548266886501e-13,114.08989841542507
15751,5.5301622366925405e-12,112.83542404879164
15753,4.1920968110169224e-13,118.11939436421613
15754,7.840605637663507e-13,121.7235141275694
15755,6.508968618244001e-12,118.19597965236697
15757,1.853650042567814e-08,88.0288212991995
15763,4.168075963243353e-13,116.26740678217915
15766,1.7628840714794218e-12,109.3412137690468
15768,2.3801525187997707e-13,118.2183022032137
15770,3.6219508410696824e-14,131.4010212682264
15774,9.809297576893013e-13,109.6458533760362
15777,4.517917858450375e-13,120.13668350444638
15778,5.909454098612641e-14,125.15549686095693
15795,1.0300329899961068e-11,76.16811631260387
15799,1.8178291619764493e-10,83.8567591160167
15800,9.029537458997907e-10,83.01683383998108
15802,2.4277272357483656e-13,103.76929428241392
15816,5.905227732526182e-12,97.99986949294492
15817,4.593937559435091e-13,104.9300956224146
15824,2.7978633348792324e-12,92.21824136283759
15834,2.375340565243758e-13,99.84569862236405
15836,1.8270004583758916e-13,111.59716157002553
15838,4.979523579562425e-13,108.79937234468179
15839,6.308411523909097e-13,95.40165358297516
15840,2.789653061152604e-13,105.93196635946079
15842,2.7493552245686894e-14,99.46447372722382
15846,4.852134011622427e-13,107.15311653063662
15849,7.024476134719951e-11,89.94705996945073
15856,3.238407279332585e-13,91.83701646769735
15857,3.0614331496374623e-12,94.00988011369938
15863,6.760034057923841e-16,123.28743897380063
15864,8.171551111829258e-15,117.30623752831931
15866,4.617114854573376e-16,132.6704980764234
15870,4.149414700528973e-15,112.23667681797599
15875,1.3549579314553645e-10,93.9370493486963
15878,3.355818820988864e-13,115.216117623086
15879,2.610639728504579e-14,122.14634375255567
15881,1.8565941732799962e-13,113.66876964803842
15887,7.53945524203594e-11,94.24168895568567
15889,3.2858732474143112e-12,98.30450909993432
15891,1.8565941732799962e-13,113.66876964803842
15893,2.0023228259891883e-10,89.7976439162968
15901,3.541127920226776e-10,87.42139623129451
15904,1.5053591849334485e-13,119.18069029218447
15910,1.230681252460786e-13,113.13390520316315
15915,1.96845998731194e-15,133.0866797566279
15917,6.40111975830966e-15,135.2991868036229
15919,5.760024526829676e-14,125.69634340958625
15928,4.3943324356458255e-14,121.54628240711912
15929,5.844807605861392e-14,110.68065100583905
15936,2.1827567829208204e-13,120.70635713108354
15953,2.3643244002070217e-15,136.53950962903815
15957,5.416620231949029e-14,126.64536809357458
15962,2.129502968192629e-14,134.52037673783528
15965,9.546284437519087e-13,115.26044135464844
15978,1.912285645432577e-11,100.2224776282122
15979,2.5968037289611444e-18,140.34191612777317
15986,9.576159800239125e-17,133.51129920307363
15991,1.7847318576619615e-16,139.80966879316645
15997,2.1846650821954182e-15,127.59649147678803
15998,2.9952928335839115e-15,123.14179086733154
16001,1.7745052874747146e-16,137.9576812111295
16005,1.209390613257252e-12,101.86272259294182
16013,1.0955531632800001e-11,101.69557728377593
16019,2.1986698041307162e-14,118.16246015889644
16022,9.80896668812056e-13,104.63424769650639
16024,1.4568137314203706e-13,105.39025706814424
16034,9.66084348023504e-16,138.12680425327366
16038,1.2349832791998615e-10,98.8961839072872
16040,1.1528394265546586e-08,79.25865330272183
16044,2.0838505122020415e-10,93.70640328663944
16046,3.389479879223112e-12,119.08094845606112
16050,4.430288467221403e-16,149.98817668454356
16057,6.391128490966046e-18,156.81381507031145
16063,9.71651944503258e-16,139.97879183531063
16068,3.039195425744493e-14,129.60928349956853
16072,3.3752846289435017e-15,129.96850721399306
16074,9.66084348023504e-16,138.12680425327366
16082,1.2342349185016709e-13,123.08260481608582
16088,4.045182307982713e-13,123.45074517596615
16089,1.1116108999989017e-10,108.16306991601289
16094,9.007549502046167e-11,103.35088451674369
16097,9.722773992011774e-15,128.69277293538207
16099,1.4781665348549373e-12,111.85774970038122
16103,5.493591560749313e-16,144.05703348348618
16104,2.2181130312691183e-13,122.77796520909644
16111,3.391661695588486e-11,107.79492955613256
16112,1.4781665348549373e-12,111.85774970038122
16113,3.061702237610652e-08,74.81460826333294
16114,5.53427444368602e-10,89.26235824725057
16120,1.362817518723717e-12,108.68943893960332
16121,5.939481676228651e-14,112.75225908385198
16125,2.013937526803819e-12,104.55003350720384
16128,4.95146567284447e-10,98.33716585071765
16134,7.316508612932278e-14,113.39303226868458
16137,2.3159675318327815e-15,125.88988683156768
16143,3.04115176316311e-13,118.32326459963997
16145,2.997220910798194e-14,111.85577196740297
16147,1.6571345232698114e-15,121.59444289228394
16151,6.4521541458032795e-15,126.48087661103703
16153,2.0124410834910656e-14,128.12309930874488
16154,4.617557749117268e-13,124.06027916449624
16157,1.7287115218303493e-13,126.65233662184815
16160,9.871694084387445e-14,128.6032320428827
16163,2.643329969510064e-11,111.66930096888429
16164,2.605145838073781e-12,105.2018083366473
16166,2.0124410834910656e-14,128.12309930874488
16170,4.624719056360024e-16,136.7998255044651
16188,1.7287115218303493e-13,126.65233662184815
16191,9.485478099608982e-14,124.69447267254003
16192,4.1430232338343675e-14,123.30259530807507
16195,3.72914343315062e-14,132.56948131680073
16196,2.9010654386300177e-15,139.49970744627038
16201,1.11337547972206e-14,126.57575133369731
16211,1.390751854848033e-13,118.53394345481396
16212,1.0697010413888712e-13,130.28540640247545
16216,1.2193751387691186e-13,96.28106150708624
16220,2.558608468190456e-16,135.25247752941755
16221,6.788724627165164e-10,93.88246524126116
16222,1.2271168877174054e-11,108.33021522517879
16225,5.348066171040936e-13,112.39303536942747
16229,6.477842197884666e-17,161.18907142108313
16245,3.5945144963756214e-13,119.70448639403732
16248,7.53945524203594e-11,94.24168895568567
16250,7.430544302712918e-12,87.7741963234487
16254,1.0271154046491967e-11,99.22101966412077
16267,1.9561325793593422e-16,140.81871711134625
16269,9.361695452698554e-12,104.18015422271168
16270,1.6922021761944407e-13,118.62790420662934
16280,5.308466239403709e-14,126.8510998615664
16284,2.0568356088834e-15,128.25861587359012
16293,5.175991090651151e-13,113.91882514759267
16295,8.42648065197467e-12,113.4470402314374
16299,3.912304834440615e-14,120.26944187645366
16300,6.828103394881374e-12,108.63485483216817
16309,2.533883353904516e-13,106.61140723932009
16315,2.330797284396201e-14,126.40044115477752
16317,9.350970025023732e-13,114.55540419827939
16318,2.0993057191908303e-13,124.38130826357465
16321,2.537647567561503e-12,118.40010681809333
16331,1.4402576269262656e-11,97.02847157312843
16334,2.92300103654536e-14,133.28423463205962
16339,4.933906998824549e-13,118.46834428826168
16342,2.7296655374332213e-13,116.92099631321408
16346,4.3796842860832536e-13,109.98171876482182
16352,4.962526686366836e-15,133.22073387916868
16355,4.978102821215197e-13,117.59377628008379
16356,2.4727277369691746e-12,116.75385100404816
16362,1.3645737707245276e-11,106.64703971928687
16370,6.795024045567218e-10,101.46617574409493
16372,6.696866761285045e-11,94.99868311185794
16374,1.513015877445911e-12,106.55260035462896
16377,3.82951120713631e-15,133.45725825224181
16382,4.1029083987145855e-13,123.38531583754472
16385,1.0896473121671466e-12,118.94127079815584
16386,1.3804420345120343e-12,105.54355203644923
16388,8.763298314755792e-09,82.97290530261354
16389,6.817356941367044e-10,89.90313143208319
16396,2.1471981868506963e-10,97.50457119092894
16397,7.29120393755901e-13,114.32893885586216
16404,2.571565960357814e-09,86.27971607522433
16410,2.0049032033479227e-09,87.75524469598035
16414,2.747163966432554e-12,107.48696499532247
16417,2.00368829559465e-12,111.94166560477898
16423,4.933906998824549e-13,118.46834428826168
16434,2.00368829559465e-12,111.94166560477898
16435,2.7296655374332213e-13,116.92099631321408
16440,4.373043704466063e-12,114.37760331904587
16441,5.286149424561107e-11,108.39640187356457
16445,7.762884065194551e-14,128.84018959267075
16446,4.319537573818477e-14,129.14482919966014
16447,1.1870033744921515e-11,113.85715393970688
16454,3.2148708411642107e-12,105.0023880563867
16459,1.180201807483857e-11,112.00516635766992
16460,6.567051638671121e-12,112.3098059646593
16467,2.0107438857753011e-07,78.9100851583649
16468,1.2940455886568273e-09,91.82151273331586
16471,1.9816977546812708e-08,72.44259252612792
16472,7.955849588735648e-09,77.03202050233344
16477,1.6645209828455458e-11,91.09854559111083
16481,5.4991244044455314e-14,100.44533605078398
16485,6.1861760555604965e-15,123.2978293742158
16486,3.442202625446534e-15,123.60246898120516
16490,1.7000167137231687e-14,120.9105561231326
16492,2.7549248552326705e-14,117.83707730807346
16511,4.080048710542634e-13,108.24297436696033
16512,1.1205127357390862e-13,117.1417200158057
16513,2.779597545699284e-08,68.87372346305283
16520,1.750254801993725e-11,105.17151109853087
16522,2.3844079067754153e-12,110.15084180696596
16527,2.8907316714447687e-12,109.25595064380659
16537,8.17233496397861e-12,108.69601861639215
16540,3.5616972267872676e-13,112.75883876064077
16541,1.1133339033111613e-12,113.67534932482725
16542,7.281093047399934e-15,128.65838497779112
16553,6.131950132683343e-16,118.68232432401577
16558,2.312336077928172e-18,157.34910073935768
16559,6.354507121874669e-18,154.9618274882745
16571,1.4173103699923245e-11,85.0122778540141
16580,1.1197919229800798e-14,128.42773891573427
16588,2.1579660688451356e-11,102.39998599496629
16592,6.642950667076481e-10,88.25687561803802
16594,3.5236181636114315e-12,106.01143637456647
16599,1.0670958374704484e-13,122.19042978814804
16605,6.494782090026876e-13,115.13361269068373
16609,2.08026317511506e-12,112.76705404032404
16613,1.7629204687755212e-12,114.61316331134474
16616,3.6194095470405864e-14,111.04236774344905
16622,7.850913672045586e-12,109.15241124520243
16627,1.7528188785388313e-12,112.76117572930777
16635,1.5913144632392866e-12,106.82029092902765
16636,1.6952417098417589e-13,109.57987242979529
16653,1.578473054729804e-13,122.56343940360502
16660,1.1211921426175329e-10,92.95529910700708
16662,5.30459922212482e-13,96.49151141929886
16664,4.080048710542634e-13,108.24297436696033
16667,1.2342349185016709e-13,123.08260481608582
16675,6.72946826400547e-13,102.1673621999312
16693,9.08191431587613e-12,97.7692234308881
16703,2.2161232008941037e-13,115.52663554109168
16706,2.8552327385210554e-11,100.53772157711154
16715,2.2084840844040433e-12,105.6159601245442
16717,7.53945524203594e-11,94.24168895568567
16718,4.852134011622427e-13,107.15311653063662
16722,5.715225869367362e-12,99.52565927111017
16726,1.1528394265546586e-08,79.25865330272183
16728,8.968447249673524e-10,86.18887943219146
16730,4.951768358595716e-11,76.85398081473349
16737,4.701871906578064e-13,124.045442874789
16738,1.1189508861566348e-15,141.41575177883607
16739,3.3163400458018653e-12,115.15735279601125
16754,1.2762593279912009e-12,123.52499349545002
16759,5.024347394703176e-10,83.32147344697047
16763,1.2193751387691186e-13,96.28106150708624
16772,6.50921168957504e-14,131.09638166123705
16773,5.057364286094668e-14,106.66599134675523
16778,1.6926166537925235e-10,96.8403260898264
16783,9.41830532663564e-11,97.14496569681579
16792,4.610689367734214e-11,89.8375477885432
16796,4.678269142446428e-10,96.30504042078017
16800,3.0327226068780144e-13,106.67257102354405
16801,1.1586650237185117e-12,117.58410869516992
16804,6.373301716165062e-11,101.28437112921529
16806,2.3801525187997707e-13,118.2183022032137
16809,4.3377856548235625e-13,120.17616615252182
16812,9.619149674434786e-14,126.95697622883755
16818,4.610689367734214e-11,89.8375477885432
16820,4.2997620958004313e-14,115.56066110232182
